Date,Time,Temperature(C),Feels Like(C),Chance of Prec.(%),Humidity(%),Visibity(km),Dew Point,Pressure(hPa),Predicted_State,Real State,Rain,Cloudy,Sunny,Fog
27-06-2023,08:00,26,31,62,91,4,25,1003,Mostly Cloudy,Cloudy,0,1,0,0
27-06-2023,09:00,27,33,66,88,4,25,1004,Mostly Cloudy,Cloudy,0,1,0,0
27-06-2023,10:00,27,33,66,88,4,25,1004,Mostly Cloudy,Rain,1,1,0,0
27-06-2023,11:00,28,33,66,88,4,25,1004,Mostly Cloudy,Rain,1,1,0,0
27-06-2023,12:00,29,36,65,93,1.6,28,1005,Cloudy,Sunny,0,0,1,0
27-06-2023,13:00,28,33,32,89,3.5,26,1003,Rain,Cloudy,0,1,0,0
27-06-2023,14:00,28,33,67,88,2.8,25,1003,Rain,Sunny,0,0,1,0
27-06-2023,15:00,28,33,20,88,2.8,25,1003,Cloudy,Isolated Thunderstorms,1,1,0,0
27-06-2023,16:00,27,33,64,88,2.8,25,1002,Mostly Cloudy,Cloudy,0,1,0,0
27-06-2023,17:00,28,34,46,86,2.8,25,1002,Mostly Cloudy,Rain,1,1,0,0
27-06-2023,18:00,27,32,41,92,3.2,26,1003,Mostly Cloudy,Cloudy,0,1,0,0
27-06-2023,19:00,27,33,35,91,3.2,26,1003,Mostly Cloudy,Cloudy,0,1,0,0
27-06-2023,20:00,27,32,33,92,3.2,26,1003,Mostly Cloudy,Sunny,0,0,1,0
27-06-2023,21:00,27,31,2,92,3.2,26,1004,Fog,Sunny,0,0,1,0
27-06-2023,22:00,27,33,5,93,3.5,26,1005,Fog,Sunny,0,0,1,0
27-06-2023,23:00,27,33,17,93,3.5,26,1005,Mostly Cloudy,Cloudy,0,1,0,0
28-06-2023,00:00,27,32,22,95,4,26,1006,Mostly Cloudy,Cloudy,0,1,0,0
28-06-2023,01:00,27,31,1,96,3.5,26,1005,Mostly Cloudy,Cloudy,0,1,0,0
28-06-2023,02:00,27,30,3,96,4,26,1005,Mostly Cloudy,Cloudy,0,1,0,0
28-06-2023,03:00,27,31,7,96,6,26,1004,Mostly Cloudy,Rain,1,1,0,0
28-06-2023,04:00,27,30,29,97,4,26,1005,Mostly Cloudy,Rain,1,1,0,0
28-06-2023,05:00,27,30,44,97,6,26,1005,ThumderStorms,Rain,1,1,0,0
28-06-2023,06:00,27,31,51,97,3,25,1005,ThumderStorms,Rain,1,1,0,0
28-06-2023,07:00,27,30,68,96,4,25,1006,ThumderStorms,Rain,1,1,0,0
28-06-2023,08:00,27,29,69,96,3,25,1006,ThumderStorms,Rain,1,1,0,0
28-06-2023,09:00,27,29,58,92,4,24,1007,ThumderStorms,Rain,1,1,0,0
28-06-2023,10:00,27,29,58,92,3,24,1006,Rain,Rain,1,1,0,0
28-06-2023,11:00,27,28,44,91,4,23,1006,Rain,Rain,1,1,0,0
28-06-2023,12:00,27,28,50,83,6,23,1006,Rain,Rain,1,1,0,0
28-06-2023,13:00,27,28,46,75,2,23,1007,Rain,Rain,1,1,0,0
28-06-2023,14:00,27,28,53,83,2,24,1006,Rain,Cloudy,0,1,0,0
28-06-2023,15:00,28,28,84,83,2,24,1005,Rain,scattered Thunderstorms,1,1,0,0
28-06-2023,16:00,27,28,78,75,2.5,23,1004,Rain,Cloudy,0,1,0,0
28-06-2023,17:00,28,30,44,83,3.2,25,1004,Mostly Cloudy,Cloudy,0,1,0,0
28-06-2023,18:00,29,32,29,83,3.5,25,1004,Mostly Cloudy,Cloudy,0,1,0,0
28-06-2023,19:00,28,32,26,92,3.5,27,1005,Fog,Cloudy,0,1,0,0
28-06-2023,20:00,29,31,27,92,3.5,27,1005,Mostly Cloudy,Cloudy,0,1,0,0
28-06-2023,21:00,29,32,2,91,3.5,27,1006,Fog,Cloudy,0,1,0,0
28-06-2023,22:00,29,36,2,92,3.5,27,1006,Mostly Cloudy,Cloudy,0,1,0,0
28-06-2023,23:00,29,36,4,93,3.5,27,1007,Mostly Cloudy,Cloudy,0,1,0,0
29-06-2023,00:00,29,36,14,93,3.5,27,1007,Mostly Cloudy,Cloudy,0,1,0,0
29-06-2023,01:00,28,35,74,94,3.5,27,1005,Rain,Cloudy,0,1,0,0
29-06-2023,02:00,28,35,58,94,3.5,27,1005,Heavy Rain,Cloudy,0,1,0,0
29-06-2023,03:00,28,35,22,94,3.5,27,1004,Mostly Cloudy,Cloudy,0,1,0,0
29-06-2023,04:00,28,34,33,94,4,27,1005,Mostly Cloudy,Thunderstorms,1,1,0,0
29-06-2023,05:00,27,33,49,96,3,26,1005,ThumderStorms,Thunderstorms,1,1,0,0
29-06-2023,06:00,28,33,55,97,3,27,1006,ThumderStorms,Thunderstorms,1,1,0,0
29-06-2023,07:00,28,33,58,96,4,28,1006,ThumderStorms,Thunderstorms,1,1,0,0
29-06-2023,08:00,29,34,62,94,3,28,1007,ThumderStorms,Cloudy,0,1,0,0
29-06-2023,09:00,29,35,60,94,3,28,1007,ThumderStorms,Cloudy,0,1,0,0
29-06-2023,10:00,30,35,62,93,4,28,1007,ThumderStorms,Rain,1,1,0,0
29-06-2023,11:00,30,35,60,91,4,28,1006,ThumderStorms,Cloudy,0,1,0,0
29-06-2023,12:00,31,37,53,85,6,28,1006,ThumderStorms,Rain,1,1,0,0
29-06-2023,13:00,31,37,55,82,5,28,1005,Rain ,Rain,1,1,0,0
29-06-2023,14:00,28,32,93,87,3.5,26,1006,Rain,Cloudy,0,1,0,0
29-06-2023,15:00,29,33,54,86,3.5,26,1006,Mostly Cloudy,Cloudy,0,1,0,0
29-06-2023,16:00,29,33,25,83,3.5,26,1005,Cloudy,Cloudy,0,1,0,0
29-06-2023,17:00,29,33,35,82,3.5,25,1004,Cloudy,Cloudy,0,1,0,0
29-06-2023,18:00,29,34,31,85,3.5,26,1004,Cloudy,Sunny,0,0,1,0
29-06-2023,19:00,28,29,21,91,3.5,26,1004,Mostly Cloudy,Cloudy,0,1,0,0
29-06-2023,20:00,28,30,9,92,3.5,27,1004,Mostly Cloudy,Thunderstorms,1,1,0,0
29-06-2023,21:00,28,30,6,92,3.5,27,1005,Fog,Cloudy,0,1,0,0
29-06-2023,22:00,28,30,4,92,3.5,26,1005,Fog,Mostly Cloudy,0,1,0,0
29-06-2023,23:00,28,32,1,92,3.5,26,1006,Mostly Cloudy,Mostly Cloudy,0,1,0,0
30-06-2023,00:00,27,33,2,95,3.5,26,1005,Mostly Cloudy,Mostly Cloudy,0,1,0,0
30-06-2023,01:00,28,31,1,93,3.5,26,1005,Cloudy,Cloudy,0,1,0,0
30-06-2023,02:00,27,32,2,94,4,26,1004,Mostly Cloudy,Cloudy,0,1,0,0
30-06-2023,03:00,27,32,8,94,4,26,1003,Mostly Cloudy,Cloudy,0,1,0,0
30-06-2023,04:00,27,32,25,94,4,26,1004,Mostly Cloudy,Cloudy,0,1,0,0
30-06-2023,05:00,27,32,22,95,4,26,1004,Mostly Cloudy,Cloudy,0,1,0,0
30-06-2023,06:00,27,33,25,94,4,26,1004,Mostly Cloudy,Cloudy,0,1,0,0
30-06-2023,07:00,28,34,35,90,4,26,1004,Rain,Thunderstorms,1,1,0,0
30-06-2023,08:00,29,35,37,86,4,26,1005,Rain,Thunderstorms,1,1,0,0
30-06-2023,09:00,30,36,47,83,5,27,1005,Rain,Cloudy,0,1,0,0
30-06-2023,10:00,29,36,55,76,5,27,1005,Mostly Cloudy,Mostly Cloudy,0,1,0,0
30-06-2023,11:00,30,36,61,74,5,28,1005,Mostly Cloudy,scattered Thunderstorms,1,1,0,0
30-06-2023,12:00,31,40,57,94,4,30,1005,Mostly Cloudy,Rain,1,1,0,0
30-06-2023,13:00,30,38,62,94,4,29,1004,Mostly Cloudy,Cloudy,0,1,0,0
30-06-2023,14:00,31,36,68,91,4,29,1004,Rain,Cloudy,0,1,0,0
30-06-2023,15:00,31,36,84,81,4,28,1002,Rain,Cloudy,0,1,0,0
30-06-2023,16:00,32,41,72,77,2.5,27,1003,ThumderStorms,Cloudy,0,1,0,0
30-06-2023,17:00,31,36,47,84,5,28,1002,Rain,Rain,1,1,0,0
30-06-2023,18:00,29,32,39,87,5,28,1002,Rain,Rain,1,1,0,0
30-06-2023,19:00,28,29,32,88,2,25,1003,Rain,Rain,1,1,0,0
30-06-2023,20:00,28,30,22,89,2.5,26,1003,Rain,Rain,1,1,0,0
30-06-2023,21:00,27,30,79,91,2.5,26,1003,Rain,Cloudy,0,1,0,0
30-06-2023,22:00,27,29,55,91,2.8,25,1004,Rain,scattered Thunderstorms,1,1,0,0
30-06-2023,23:00,27,29,17,92,2.5,26,1003,Mostly Cloudy,Cloudy,0,1,0,0
01-07-2023,00:00,27,29,16,94,3.5,26,1004,Mostly Cloudy,Cloudy,0,1,0,0
01-07-2023,01:00,27,30,3,94,3.5,25,1003,Mostly Cloudy,Cloudy,0,1,0,0
01-07-2023,02:00,27,31,6,95,3.5,26,1003,Cloudy,Cloudy,0,1,0,0
01-07-2023,03:00,27,30,5,96,3.5,26,1002,Cloudy,Mostly cloudy,0,1,0,0
01-07-2023,04:00,27,31,16,95,3.5,26,1003,Mostly Cloudy,Mostly cloudy,0,1,0,0
01-07-2023,05:00,26,31,24,97,3.5,26,1003,Cloudy,Sunny,0,0,1,0
01-07-2023,06:00,27,33,31,97,3,26,1004,Cloudy,Rain,1,1,0,0
01-07-2023,07:00,28,35,41,97,4,27,1004,Rain,Rain,1,1,0,0
01-07-2023,08:00,28,35,41,93,6,27,1005,Rain,Cloudy,0,1,0,0
01-07-2023,09:00,29,35,40,93,5,28,1005,Rain,Rain,1,1,0,0
01-07-2023,10:00,29,35,49,89,6,27,1005,Rain,Cloudy,0,1,0,0
01-07-2023,11:00,30,35,43,88,6,28,1005,Rain,Cloudy,0,1,0,0
01-07-2023,12:00,31,36,50,94,3,29,1004,Rain,Rain,1,1,0,0
01-07-2023,13:00,30,37,63,88,4,28,1005,Rain,Cloudy,0,1,0,0
01-07-2023,14:00,31,32,61,87,3.2,26,1003,Rain,Rain,1,1,0,0
01-07-2023,15:00,29,35,87,87,3.2,27,1004,ThumderStorms,Mostly Cloudy,0,1,0,0
01-07-2023,16:00,29,35,72,87,3.2,27,1004,ThumderStorms,Rain,1,1,0,0
01-07-2023,17:00,31,41,39,82,2.5,27,1002,Rain,Cloudy,0,1,0,0
01-07-2023,18:00,28,29,36,85,3.2,26,1003,Rain,Cloudy,0,1,0,0
01-07-2023,19:00,28,29,27,89,3.2,26,1003,Rain,Rain,1,1,0,0
01-07-2023,20:00,28,29,85,90,3.5,27,1003,Mostly Cloudy,Rain,1,1,0,0
01-07-2023,21:00,27,29,1,92,3.5,26,1004,Fog,Mostly Cloudy,0,1,0,0
01-07-2023,22:00,28,30,0,93,3.5,26,1004,Partly Cloudy,Cloudy,0,1,0,0
01-07-2023,23:00,28,30,0,94,3.5,26,1005,Partly Cloudy,Cloudy,0,1,0,0
02-07-2023,00:00,27,31,4,96,3.5,27,1004,Partly Cloudy,Cloudy,0,1,0,0
02-07-2023,01:00,27,31,0,96,3.5,26,1004,Mostly Cloudy,Cloudy,0,1,0,0
02-07-2023,02:00,27,32,0,96,3.5,26,1003,Mostly Cloudy,Cloudy,0,1,0,0
02-07-2023,03:00,27,32,1,97,3.5,27,1003,Partly Cloudy,Cloudy,0,1,0,0
02-07-2023,04:00,27,32,9,97,3.5,27,1003,Mostly Cloudy,Cloudy,0,1,0,0
02-07-2023,05:00,27,30,9,97,3.5,26,1003,Partly Cloudy,Mostly Cloudy,0,1,0,0
02-07-2023,06:00,27,32,7,94,3.5,26,1004,Sunny,Mostly Cloudy,0,1,0,0
02-07-2023,07:00,28,34,11,87,3.5,26,1004,Sunny,Partly Cloudy,0,0,1,0
02-07-2023,08:00,29,36,12,83,3.5,26,1004,Sunny,Partly Cloudy,0,0,1,0
02-07-2023,09:00,30,38,13,78,3.5,26,1004,Mostly Cloudy,Cloudy,0,1,0,0
02-07-2023,10:00,31,40,15,74,3.5,26,1004,Sunny,Cloudy,0,1,0,0
02-07-2023,11:00,32,39,17,72,3.5,26,1003,Mostly Cloudy,Cloudy,0,1,0,0
02-07-2023,12:00,33,40,20,70,3.5,26,1003,Mostly Cloudy,Cloudy,0,1,0,0
02-07-2023,13:00,33,40,29,72,3.5,27,1002,Mostly Cloudy,Rain,1,1,0,0
02-07-2023,14:00,33,38,42,80,4,29,1003,Mostly Cloudy,Cloudy,0,1,0,0
02-07-2023,15:00,31,36,82,79,4,27,1001,Rain,Cloudy,0,1,0,0
02-07-2023,16:00,30,34,64,79,3.5,26,1001,Mostly Cloudy,Rain,1,1,0,0
02-07-2023,17:00,31,35,14,82,3.5,26,1001,Rain,Rain,1,1,0,0
02-07-2023,18:00,31,43,26,89,3.5,28,1002,Rain,Cloudy,0,1,0,0
02-07-2023,19:00,30,40,16,89,3.5,28,1003,Rain,Cloudy,0,1,0,0
02-07-2023,20:00,30,40,11,89,3.5,28,1003,Rain,Cloudy,0,1,0,0
02-07-2023,21:00,29,38,67,93,3.5,28,1004,Rain,Cloudy,0,1,0,0
02-07-2023,22:00,28,33,36,91,3.5,27,1002,Fog,Sunny,0,0,0,0
02-07-2023,23:00,29,33,0,95,3.5,27,1004,Fog,Sunny,0,0,0,0
03-07-2023,00:00,28,33,0,95,3.5,27,1004,Fog,Sunny,0,0,0,0
03-07-2023,01:00,27,33,0,92,3.5,26,1004,Mostly Cloudy,Mostly Cloudy,0,1,0,0
03-07-2023,02:00,28,33,0,93,3.5,27,1004,Mostly Cloudy,Cloudy,0,1,0,0
03-07-2023,03:00,28,34,1,94,3.5,27,1003,Partly Cloudy,Cloudy,0,1,0,0
03-07-2023,04:00,28,33,12,93,3.5,27,1004,Partly Cloudy,Cloudy,0,1,0,0
03-07-2023,05:00,28,34,17,93,3.5,26,1004,Partly Cloudy,Cloudy,0,1,0,0
03-07-2023,06:00,28,34,17,94,3.5,27,1004,Partly Sunny,Cloudy,0,1,0,0
03-07-2023,07:00,28,35,7,88,3.5,26,1004,Mostly Cloudy,Partly Cloudy,0,0,1,0
03-07-2023,08:00,30,37,4,85,3.5,27,1004,Mostly Cloudy,Partly Cloudy,0,0,1,0
03-07-2023,09:00,30,38,3,79,3.5,26,1004,Mostly Cloudy,Cloudy,0,1,0,0
03-07-2023,10:00,31,40,2,73,3.5,26,1004,Mostly Cloudy,Mostly Cloudy,0,1,0,0
03-07-2023,11:00,32,43,5,69,3.5,26,1004,Mostly Cloudy,Mostly Cloudy,0,1,0,0
03-07-2023,12:00,33,43,9,74,3.5,27,1004,Mostly Cloudy,Cloudy,0,1,0,0
03-07-2023,13:00,33,43,11,73,4,28,1004,Mostly Cloudy,Cloudy,0,1,0,0
03-07-2023,14:00,33,42,2,74,4,28,1002,Mostly Cloudy,Cloudy,0,1,0,0
03-07-2023,15:00,33,42,8,71,4,27,1001,Mostly Cloudy,Cloudy,0,1,0,0
03-07-2023,16:00,34,44,91,71,3.5,27,1002,Rain,Cloudy,0,1,0,0
03-07-2023,17:00,32,42,9,83,3.5,29,1002,Mostly Cloudy,Cloudy,0,1,0,0
03-07-2023,18:00,32,42,3,80,3.5,29,1001,Mostly Cloudy,Cloudy,0,1,0,0
03-07-2023,19:00,30,39,3,87,4,29,1002,Mostly Cloudy,scattered Thunderstroms,1,1,0,0
03-07-2023,20:00,30,38,1,89,4,28,1003,Partly Cloudy,Thunderstroms,1,1,0,0
03-07-2023,21:00,29,39,0,90,4,28,1004,Partly Cloudy,Mostly Cloudy,0,1,0,0
03-07-2023,22:00,30,38,1,90,4,28,1004,Partly Cloudy,Mostly Cloudy,0,1,0,0
03-07-2023,23:00,29,39,1,90,4,28,1004,Partly Cloudy,Mostly Cloudy,0,1,0,0
04-07-2023,00:00,29,34,7,90,4,28,1004,Partly Cloudy,Mostly Cloudy,0,1,0,0
04-07-2023,01:00,28,36,0,93,4,27,1003,Partly Cloudy,Mostly Cloudy,0,1,0,0
04-07-2023,02:00,28,36,1,93,4,27,1003,Partly Cloudy,Cloudy,0,1,0,0
04-07-2023,03:00,28,35,1,94,4,27,1002,Partly Cloudy,Cloudy,0,1,0,0
04-07-2023,04:00,28,34,7,95,4,27,1003,Partly Cloudy,Cloudy,0,1,0,0
04-07-2023,05:00,28,34,6,95,4,27,1003,Partly Cloudy,Isolated Thunderstroms ,1,1,0,0
04-07-2023,06:00,28,34,7,93,4,27,1003,Sunny,Isolated Thunderstroms ,1,1,0,0
04-07-2023,07:00,29,36,3,87,4,26,1003,Sunny,scattered Thunderstroms,1,1,0,0
04-07-2023,08:00,30,37,5,84,4,27,1004,Sunny,Cloudy,0,1,0,0
04-07-2023,09:00,30,38,6,80,4,27,1004,Sunny,Cloudy,0,1,0,0
04-07-2023,10:00,31,40,5,75,4,26,1004,Sunny,Cloudy,0,1,0,0
04-07-2023,11:00,33,42,4,72,4,27,1003,Mostly Cloudy,Partly Cloudy,0,1,1,0
04-07-2023,12:00,33,43,3,72,4,27,1003,Sunny,Partly Cloudy,0,1,1,0
04-07-2023,13:00,34,45,4,69,4,27,1004,Sunny,Partly Cloudy,0,1,1,0
04-07-2023,14:00,35,46,10,68,4,27,1002,Mostly Cloudy,Cloudy,0,1,0,0
04-07-2023,15:00,35,45,2,71,4,27,1000,Sunny,Cloudy,0,1,0,0
04-07-2023,16:00,35,45,7,74,4,29,1000,Mostly Cloudy,Mostly Cloudy,0,1,0,0
04-07-2023,17:00,33,44,3,78,4,29,1000,Sunny,Mostly Cloudy,0,1,0,0
04-07-2023,18:00,33,51,3,81,4,29,999,Partly Sunny,Cloudy,0,1,0,0
04-07-2023,19:00,32,50,0,82,4,28,1000,Mostly Cloudy,Cloudy,0,1,0,0
04-07-2023,20:00,30,45,7,86,4,29,1001,Fog,Cloudy,0,1,0,0
04-07-2023,21:00,31,46,0,86,4,29,1001,Fog,Mostly Cloudy,0,1,0,0
04-07-2023,22:00,31,45,0,88,4,28,1003,Fog,Mostly Cloudy,0,1,0,0
04-07-2023,23:00,29,43,0,88,4,28,1003,Fog,Cloudy,0,1,0,0
05-07-2023,00:00,30,44,1,88,4,28,1003,Fog,Mostly Cloudy,0,1,0,0
05-07-2023,01:00,29,38,1,91,4,28,1003,Fog,Cloudy,0,1,0,0
05-07-2023,02:00,29,37,3,93,4,27,1002,Fog,Cloudy,0,1,0,0
05-07-2023,03:00,29,36,3,94,4,28,1001,Fog,Cloudy,0,1,0,0
05-07-2023,04:00,28,35,4,95,4,28,1002,Fog,Cloudy,0,1,0,0
05-07-2023,05:00,28,34,2,95,4,27,1002,Fog,Cloudy,0,1,0,0
05-07-2023,06:00,28,34,2,92,4,27,1002,Sunny,Cloudy,0,1,0,0
05-07-2023,07:00,29,35,0,88,4,26,1002,Sunny,Cloudy,0,1,0,0
05-07-2023,08:00,30,37,0,85,4,27,1003,Sunny,Mostly Cloudy,0,1,0,0
05-07-2023,09:00,31,39,0,79,4,27,1003,Mostly Cloudy,Mostly Cloudy,0,1,0,0
05-07-2023,10:00,32,41,0,74,4,27,1003,Mostly Cloudy,Mostly Cloudy,0,1,0,0
05-07-2023,11:00,32,43,0,70,4,26,1002,Mostly Cloudy,Cloudy,0,1,0,0
05-07-2023,12:00,33,43,0,69,4,27,1002,Mostly Cloudy,Cloudy,0,1,0,0
05-07-2023,13:00,33,41,2,69,4,27,1002,Mostly Cloudy,Cloudy,0,1,0,0
05-07-2023,14:00,33,41,4,69,4,26,1000,Mostly Cloudy,Cloudy,0,1,0,0
05-07-2023,15:00,33,42,2,69,4,26,1000,Mostly Cloudy,Cloudy,0,1,0,0
05-07-2023,16:00,32,41,7,74,4,27,1000,Sunny,Mostly Cloudy,0,1,0,0
05-07-2023,17:00,32,45,15,78,4,27,999,Mostly Cloudy,Mostly Cloudy,0,1,0,0
05-07-2023,18:00,31,43,42,79,4,27,999,Mostly Cloudy,Mostly Cloudy,0,1,0,0
05-07-2023,19:00,31,42,10,81,4,27,1000,Mostly Cloudy,Cloudy,0,1,0,0
05-07-2023,20:00,31,41,5,82,4,27,1002,Mostly Cloudy,Cloudy,0,1,0,0
05-07-2023,21:00,30,40,7,84,4,27,1002,Mostly Cloudy,Cloudy,0,1,0,0
05-07-2023,22:00,30,39,11,85,4,27,1003,Mostly Cloudy,Cloudy,0,1,0,0
05-07-2023,23:00,29,38,10,85,4,27,1003,Mostly Cloudy,Cloudy,0,1,0,0
06-07-2023,00:00,29,37,8,86,4,26,1003,Mostly Cloudy,Cloudy,0,1,0,0
06-07-2023,01:00,29,35,0,86,4,26,1003,Mostly Cloudy,Cloudy,0,1,0,0
06-07-2023,02:00,28,34,1,87,4,26,1002,Mostly Cloudy,Cloudy,0,1,0,0
06-07-2023,03:00,28,34,3,88,4,26,1002,Mostly Cloudy,Rain,1,1,0,0
06-07-2023,04:00,28,34,25,90,4,27,1002,Mostly Cloudy,Rain,1,1,0,0
06-07-2023,05:00,27,33,28,92,4,26,1002,Mostly Cloudy,Cloudy,0,1,0,0
06-07-2023,06:00,28,33,36,92,4,26,1002,Rain,Cloudy,0,1,0,0
06-07-2023,07:00,28,33,34,88,7,26,1003,Mostly Cloudy,Cloudy,0,1,0,0
06-07-2023,08:00,29,34,30,85,7,26,1003,Mostly Cloudy,Cloudy,0,1,0,0
06-07-2023,09:00,30,36,26,81,5,26,1004,Mostly Cloudy,Cloudy,0,1,0,0
06-07-2023,10:00,30,37,30,79,5,26,1004,Mostly Cloudy,Cloudy,0,1,0,0
06-07-2023,11:00,31,39,28,73,7,25,1004,Mostly Cloudy,Cloudy,0,1,0,0
06-07-2023,12:00,31,39,42,74,4,26,1003,Mostly Cloudy,Cloudy,0,1,0,0
06-07-2023,13:00,31,39,37,73,4,27,1003,Rain,scattered Thunderstorms,1,1,0,0
06-07-2023,14:00,32,40,53,73,4,26,1002,Rain,scattered Thunderstorms,1,1,0,0
06-07-2023,15:00,31,41,84,74,4,26,1001,Rain,scattered Thunderstorms,1,1,0,0
06-07-2023,16:00,31,42,16,73,4,25,1001,Mostly Cloudy,Cloudy,0,1,0,0
06-07-2023,17:00,31,43,24,74,3.5,26,1003,Mostly Cloudy,Rain,1,1,0,0
06-07-2023,18:00,30,34,8,76,4,26,1002,Mostly Cloudy,Cloudy,0,1,0,0
06-07-2023,19:00,30,35,10,80,3.5,25,1003,Fog,Cloudy,0,1,0,0
06-07-2023,20:00,29,33,23,87,4,27,1004,Fog,Cloudy,0,1,0,0
06-07-2023,21:00,29,33,1,87,4,26,1005,Partly Cloudy,Cloudy,0,1,0,0
06-07-2023,22:00,29,36,1,89,4,26,1005,Mostly Cloudy,Cloudy,0,1,0,0
06-07-2023,23:00,29,36,1,89,4,26,1006,Mostly Cloudy,Cloudy,0,1,0,0
07-07-2023,00:00,28,34,6,90,4,26,1005,Mostly Cloudy,Cloudy,0,1,0,0
07-07-2023,01:00,29,36,1,91,3.5,27,1005,Mostly Cloudy,Cloudy,0,1,0,0
07-07-2023,02:00,29,35,3,92,4,27,1004,Mostly Cloudy,Cloudy,0,1,0,0
07-07-2023,03:00,28,34,10,94,4,27,1004,Mostly Cloudy,Rain,1,1,0,0
07-07-2023,04:00,28,33,21,96,5,28,1004,Mostly Cloudy,Rain,1,1,0,0
07-07-2023,05:00,28,32,43,97,6,28,1004,Rain,Cloudy,0,1,0,0
07-07-2023,06:00,27,33,36,96,4,27,1004,Rain,Cloudy,0,1,0,0
07-07-2023,07:00,27,34,33,89,4,27,1005,Mostly Cloudy,Rain,1,1,0,0
07-07-2023,08:00,29,35,26,87,4,27,1005,Mostly Cloudy,Rain,1,1,0,0
07-07-2023,09:00,30,36,18,83,4,27,1006,Mostly Cloudy,Cloudy,0,1,0,0
07-07-2023,10:00,30,38,20,78,4,26,1006,Mostly Cloudy,Rain,1,1,0,0
07-07-2023,11:00,31,39,20,79,4,27,1005,Mostly Cloudy,Rain,1,1,0,0
07-07-2023,12:00,31,39,32,72,4,25,1005,Mostly Cloudy,Rain,1,1,0,0
07-07-2023,13:00,30,36,30,73,4,26,1005,Rain,Isolated Thunderstroms ,1,1,0,0
07-07-2023,14:00,31,38,59,71,4,26,1005,Mostly Cloudy,Cloudy,0,1,0,0
07-07-2023,15:00,31,37,20,74,4,26,1003,Mostly Cloudy,Cloudy,0,1,0,0
07-07-2023,16:00,31,37,2,75,4,26,1003,Mostly Cloudy,Cloudy,0,1,0,0
07-07-2023,17:00,31,37,3,74,4,26,1003,Mostly Cloudy,Cloudy,0,1,0,0
07-07-2023,18:00,30,37,3,77,4,26,1003,Mostly Cloudy,Cloudy,0,1,0,0
07-07-2023,19:00,30,37,21,80,4,25,1004,Mostly Cloudy,Cloudy,0,1,0,0
07-07-2023,20:00,29,36,16,80,4,25,1004,Fog,Cloudy,0,1,0,0
07-07-2023,21:00,29,34,0,82,4,26,1005,Fog,Mostly Cloudy,0,1,0,0
07-07-2023,22:00,29,36,0,84,4,26,1005,Fog,Mostly Cloudy,0,1,0,0
07-07-2023,23:00,28,35,4,86,4,26,1006,Fog,Cloudy,0,1,0,0
08-07-2023,00:00,28,35,5,86,4,26,1006,Fog,Cloudy,0,1,0,0
08-07-2023,01:00,28,34,0,90,4,26,1006,Fog,Cloudy,0,1,0,0
08-07-2023,02:00,28,34,3,91,4,26,1006,Fog,Cloudy,0,1,0,0
08-07-2023,03:00,28,33,16,92,4,27,1006,Fog,Cloudy,0,1,0,0
08-07-2023,04:00,28,33,33,92,4,27,1006,Fog,Cloudy,0,1,0,0
08-07-2023,05:00,27,32,29,93,4,26,1006,Fog,Cloudy,0,1,0,0
08-07-2023,06:00,27,32,26,91,4,26,1006,Mostly Cloudy,Cloudy,0,1,0,0
08-07-2023,07:00,28,34,21,88,4,26,1006,Mostly Cloudy,Cloudy,0,1,0,0
08-07-2023,08:00,29,35,25,83,4,25,1007,Mostly Cloudy,Cloudy,0,1,0,0
08-07-2023,09:00,29,36,26,80,4,26,1007,Mostly Cloudy,Cloudy,0,1,0,0
08-07-2023,10:00,31,38,21,76,4,26,1007,Mostly Cloudy,Cloudy,0,1,0,0
08-07-2023,11:00,31,38,24,74,4,26,1007,Mostly Cloudy,Cloudy,0,1,0,0
08-07-2023,12:00,32,38,27,71,4,25,1006,Mostly Cloudy,Rain,1,1,0,0
08-07-2023,13:00,32,36,6,82,4,28,1006,Mostly Cloudy,Rain,1,1,0,0
08-07-2023,14:00,32,39,6,75,4,27,1005,Mostly Cloudy,Cloudy,0,1,0,0
08-07-2023,15:00,32,38,7,73,4,26,1005,Mostly Cloudy,Cloudy,0,1,0,0
08-07-2023,16:00,32,40,8,77,4,28,1004,Mostly Cloudy,Cloudy,0,1,0,0
08-07-2023,17:00,32,40,5,79,4,28,1004,Mostly Cloudy,Cloudy,0,1,0,0
08-07-2023,18:00,32,44,8,79,4,28,1003,Mostly Cloudy,Cloudy,0,1,0,0
08-07-2023,19:00,31,41,1,83,4,28,1004,Fog,Cloudy,0,1,0,0
08-07-2023,20:00,31,41,0,84,4,27,1005,Fog,Cloudy,0,1,0,0
08-07-2023,21:00,30,40,0,84,4,27,1005,Fog,Cloudy,0,1,0,0
08-07-2023,22:00,29,37,0,87,4,27,1006,Fog,Isolated Thunderstorms ,1,1,0,0
08-07-2023,23:00,29,38,0,88,4,27,1006,Fog,Cloudy,0,1,0,0
09-07-2023,00:00,28,36,0,90,4,27,1006,Fog,Cloudy,0,1,0,0
09-07-2023,01:00,28,36,1,91,4,27,1005,Fog,Cloudy,0,1,0,0
09-07-2023,02:00,28,35,1,92,4,27,1005,Fog,Cloudy,0,1,0,0
09-07-2023,03:00,28,35,3,94,4,27,1004,Fog,Mostly Cloudy,0,1,0,0
09-07-2023,04:00,28,35,13,94,4,27,1004,Fog,Mostly Cloudy,0,1,0,0
